-0.018319735	0.00280689	0.06793107	-0.022387994	0.023920387	0.013521148	-0.07124922	-0.087450385	-0.047419365	-0.19583358	0.031490136	-0.017526459	0.07014097	-0.07213806	-0.038415775	-0.05994011
-0.023674624	0.055436447	0.09183282	-0.016187148	0.12654264	0.03582952	-0.049545627	-0.054429404	-0.017150892	-0.2570246	-0.022034302	-0.045629647	0.021381516	-0.088458195	0.009498302	-0.015128274
0.023082275	-0.039316993	0.035819422	-0.0022731174	0.0813469	0.12367947	-0.078504704	-0.10072297	0.008990747	-0.22099009	0.052115295	-0.04685755	0.0075298096	-0.048259668	0.05529116	0.054631013
-0.013983684	0.023762304	0.030348057	0.017065967	0.04309038	0.024125595	-0.11276869	-0.030689323	0.007130881	-0.21058571	-0.01702544	-0.003955241	0.008303313	-0.02518919	0.0086568305	0.0058538336
-0.015451679	-0.03200448	0.027617648	-0.083137475	0.04100469	0.02045116	-0.038449157	-0.089452334	0.025793139	-0.22057694	0.002329003	0.008478883	0.008753445	-0.045015693	0.004880976	0.066439636
-0.05673722	-0.031532735	0.11297237	-0.0937484	0.019821215	0.020795956	-0.119979724	0.0032908367	-0.057175525	-0.17549601	0.018339267	-0.052244473	0.044300284	-0.025219541	-0.024053836	-0.012885146
0.023643091	0.0275389	0.05137311	-0.011944584	0.07050662	0.08238396	-0.069654055	-0.10589971	-0.010631857	-0.2226828	0.004575131	0.026096782	-0.0032790129	-0.110510804	0.020809732	0.06716956
-0.020882152	0.068288065	0.050205406	0.012169322	0.021044495	0.11535143	-0.13766043	-0.052783053	-0.015014289	-0.17399007	-0.047328357	0.009523661	0.06140041	-0.08656954	-0.022729946	-0.02930496
0.020019947	-0.031191042	0.0608149	6.4884836e-05	0.07676587	0.043498125	-0.08425942	-0.010473423	0.009389966	-0.22136971	-0.057888914	0.023749257	0.019967483	-0.14182813	0.013356526	-0.055377964
-0.018650008	-0.0535081	-0.020177435	-0.039389025	0.10061076	0.13375993	-0.13985154	0.0048002233	0.025146855	-0.23506007	0.038200215	-0.0020145774	0.014283077	-0.17310672	-0.040284313	0.07153222
0.025351748	0.0080894325	0.0062870467	-0.03350113	0.0598404	0.021258937	-0.011445191	-0.07523092	-0.06406051	-0.2010372	0.016273942	-0.03634175	0.017206695	-0.075990014	0.04498579	-0.06947312
-0.0263039	0.047510933	-0.028933927	0.0117951445	0.0075917332	0.0015732014	-0.13175058	-0.03078456	-0.052751172	-0.23020193	-0.033385243	0.031473454	0.03032948	-0.050306115	-0.011757047	0.056874666
0.014227947	0.026432658	0.01954345	-0.05074899	0.06666306	0.064979784	-0.07300161	0.016487869	0.00924486	-0.076695636	0.052573096	0.0053887223	-0.0041046944	-0.046508264	-0.0006116822	-0.028007211
-0.009580133	0.075061575	-0.027041703	0.01012953	0.05380168	-0.0061206226	0.08250451	-0.05275807	-0.035341762	-0.09006056	0.010602055	0.042583928	0.067323014	-0.047921907	-0.04589098	0.008852321
0.026829451	0.037231453	-0.037635606	0.021000246	0.0047727753	0.049445458	-0.07731773	-0.045863293	-0.030101335	-0.22323868	-0.12443898	-0.03280199	-0.033748176	-0.08285563	0.01574921	0.031552993
-0.056417853	0.038747314	0.04414228	0.0032836457	0.027974753	-0.0021980347	-0.038855463	-0.13683581	-0.026459485	-0.27216873	-0.031755872	0.016431717	-0.0073318295	-0.105021745	0.012816326	0.045801595
0.050953828	0.027372688	0.015033941	0.019948665	0.055230252	0.0848673	-0.1592568	-0.12871519	-0.089089185	-0.055290494	-0.023785166	0.022029843	0.014112165	-0.040518787	0.006365911	0.01424796
-0.07150939	0.082438774	0.093404405	0.05195461	0.06090822	0.009462126	-0.058858763	-0.10032257	-0.032192226	-0.16925721	-0.08577798	0.048485085	-0.005250943	-0.04784099	0.036178887	-0.0004770531
0.0047192504	-0.020031277	0.06558231	-0.118136585	0.08903058	0.08802066	-0.035135202	-0.06397274	0.029196464	-0.11052131	-0.02875997	0.01110644	0.06398707	-0.14935048	0.036626182	-0.10283766
0.0155268265	0.017173383	0.07175442	0.031543706	0.08562873	0.05022004	-0.08093344	-0.011465398	-0.08654692	-0.12255996	-0.064477615	-0.0069807204	-0.104243174	-0.0033807736	0.04258716	0.040101957
-0.014902237	0.043168172	0.026696738	-0.028362421	-0.004403301	0.06228675	-0.07199619	-0.054926924	-0.10807917	-0.10561761	-0.015055996	-0.0013477835	0.009890588	-0.0029117009	-0.040854733	0.027111774
-0.0002763439	-0.004194524	0.05594585	-0.075207405	0.088948205	-0.015871122	-0.12005511	0.029739257	0.011380088	-0.22889645	-0.008598043	0.006772286	0.027096651	-0.03379894	-0.034758545	-0.10571178
-0.0058275596	-0.08889163	-0.01893441	-0.045804404	0.11290609	0.15065326	-0.06645368	-0.011352351	0.008876469	-0.20429581	0.028711827	-0.078136414	0.029205773	-0.032296125	0.049538843	-0.07290467
-0.0043844455	0.08540454	0.01953945	-0.08716194	0.07631552	0.030252505	0.059022352	-0.002882495	-0.07375055	-0.19770639	-0.031113992	0.019427598	0.12273368	-0.12127437	-0.10047128	0.037445687
-2.1500953e-05	-0.002354056	0.1239072	0.00909637	0.12734267	0.0890711	-0.21299563	0.02713907	0.1018759	-0.016802546	-0.10273899	0.03828739	0.012976372	0.020205228	0.0047495193	-0.029418161
0.116215825	0.0053624897	-0.010956519	-0.04662207	0.094472155	0.12510295	-0.081848316	-0.11177492	0.031739097	-0.17892769	0.014743177	-0.062260777	0.03735518	0.077941686	0.06858057	-0.06712483
0.0670511	-0.080585934	0.03110623	0.0043258746	0.0100939255	0.121382624	0.0041671414	-0.028060801	0.052841317	-0.13169612	-0.07262725	-0.04514334	-0.011538055	-0.07438158	-0.06228265	-0.022695743
0.029202806	0.021454778	0.017169798	-0.05110398	-0.0073396005	0.0020599063	0.06976821	-0.12934752	-0.044257082	-0.0946178	0.015362881	-0.0007299727	0.05421753	-0.10440279	-0.05056055	-0.07423256
0.023545662	0.070745856	0.06896323	-0.026944365	-0.0058957986	0.017656086	-0.030015063	-0.034404617	-0.040185448	-0.21996929	-0.0029132257	-0.014996156	0.09096421	-0.10647686	-0.03135575	-0.058090318
-0.051772874	-0.021951701	0.059235554	-0.0074099707	0.0677487	-0.037446328	-0.09910772	-0.014154409	0.034501664	-0.08751369	0.01982269	-0.024988238	-0.018776163	-0.067647584	-0.0074534137	0.08839236
0.08250498	-0.02538842	-0.09137919	-0.03209851	0.10142956	-0.008823675	-0.058292594	0.06294856	-0.05851778	-0.19779655	0.010757311	-0.010464568	0.05463799	-0.028734388	-0.0844905	0.013618258
0.0537201	0.014404014	-0.007738941	0.0062057883	0.024495207	0.0013907601	-0.0053458344	0.050321568	0.01518693	-0.124804035	-0.014302234	0.039013334	0.0631322	-0.032758806	-0.05014458	0.11342375
-0.009563989	0.019863868	0.0286042	-0.13078994	0.04662866	0.013749637	-0.07118349	-0.056514025	0.031383887	-0.11738277	-0.11600623	-0.039197985	0.043053918	-0.030590085	-0.01587337	-0.12410578
0.043440714	0.06839896	-0.018294055	-0.12020713	0.002566449	0.11110351	0.02259819	0.0078015467	-0.04034791	-0.16081499	0.03869285	-0.052113507	0.0811039	-0.008211957	-0.04225348	-0.1003648
-0.0055615464	0.036194153	-0.017584277	0.09580993	-0.016925845	0.04419465	-0.18405971	-0.05757061	0.09015563	-0.036571767	-0.064798914	0.0795318	0.081925854	0.08452005	0.09579227	0.007010663
-0.03952712	-0.11742399	-0.02145527	0.02280397	0.08699896	-0.0043612416	0.07803924	0.005029713	0.0050282846	-0.077908576	0.0053674625	-0.04673034	-0.027036056	-0.13434622	-0.015935993	-0.07866595
0.029870484	0.042754266	-0.034683585	0.03039624	-0.021024507	0.021387514	0.008458435	-0.051518448	-0.05130054	-0.123460405	0.024418518	0.052378375	0.03827797	-0.039194033	0.062150266	0.036534708
